id,subject_name,frequency
4587103-6,Sterninterferometer,1
4124621-4,Bremsverhalten,1
4660659-2,Laufwiderstand,1
4139257-7,Schwerlastkraftwagen,1
4121281-2,Flugfunkdienst,1
4121292-7,Frequenz,1
4129005-7,Kurzwelle,1
4396975-6,Zufahrt,1
4257316-6,Fahrgastsitz,1
4130884-0,Eisenbahnsignal,1
4529904-3,U-Bahnbau,1
4351615-4,RFQ-Beschleuniger,1
4486654-9,Ionenbeschleuniger,1
4672911-2,Wechselverkehrszeichen,1
4173653-9,Pendelschwingung,1
4034610-9,Laser,1
4131042-1,Mikrowellentechnik,1
4549970-6,Klassifikationsgesellschaft,1
4596172-4,Website,1
4150595-5,Drehstromantrieb,1
4744306-6,Leichter,1
4324275-3,Siedlungsabfall,1
4231007-6,Antriebswelle,1
4153019-6,Erzwungene Schwingung,1
4183787-3,Strukturanalyse,1
4189299-9,Wasserverschmutzung,1
4000302-4,Abwasser,1
4352889-2,Online-Messung,1
4824724-8,MEMS,1
4602873-0,Drehratensensor,1
4235815-2,Integrierter Sensor,1
4277965-0,LPCVD-Verfahren,1
4135644-5,Germanium,1
4077445-4,Silicium,1
4258082-1,Industrielles Kulturgut,1
4632876-2,Bahnpostwagen,1
4297398-3,Gebrauchsspur,1
4014027-1,Bahnbetriebswerk,1
4206945-2,Schaltkreistechnik,1
4021242-7,Gleichstrom,1
4151494-4,Eisenbahnpolitik,1
4814399-6,Allgemeines Funkbetriebszeugnis,1
4180631-1,Seefunkzeugnis,1
4181179-3,Sichtweite,1
4041483-8,Nebel,1
4183586-4,Straßenquerschnitt,1
4288650-8,Dreistreifige Landstraße,1
4052572-7,Schlacke,1
4051413-4,Salz,1
4243993-0,Reibungsschwingung,1
4213923-5,Gummidichtung,1
4265092-6,Genetischer Algorithmus,1
4160648-6,Hopf-Verzweigung,1
4132647-7,Zustandsraum,1
4136080-1,Videokamera,1
4127859-8,Nichtlineares mathematisches Modell,1
4360533-3,Landmarke,1
4059220-0,Technische Anlage,1
4173362-9,Parkhaus,1
4044684-0,Parkplatz,1
4183925-0,Substitution,1
4211713-6,Fossiler Brennstoff,1
4185904-2,Transitverkehr,1
4021993-8,Grenzgebiet,1
4130470-6,Kongress,1
4373475-3,Visuelles Datenbanksystem,1
4268740-8,Numerische Wettervorhersage,1
4117196-2,TGV,1
4405685-0,Zubringerverkehr,1
4210689-8,Parameteridentifikation,1
4607042-4,Ingenieurleistung,1
4060137-7,Tierversuch,1
4351872-2,Recyclingprodukt,1
4339501-6,Tandem-Fahrrad,1
4125154-4,Lumineszenzdiode,1
4113727-9,Geschwindigkeitsbegrenzung,1
4194417-3,Thermomechanische Eigenschaft,1
4139669-8,Hinterachse,1
4159464-2,Heißriss,1
4123628-2,Leichtmetallguss,1
4340033-4,Magnesiumsulfat,1
4279390-7,Kernherstellung,1
4187336-1,Vakuumtrocknung,1
4016961-3,Feuchtigkeit,1
4191380-2,Zylinderkopf,1
4131286-7,Bindemittel,1
4066772-8,Wohnungsbau,1
4143389-0,Aufgabensammlung,1
4197972-2,Satellitenastronomie,1
4547298-1,Landweg,1
4170605-5,Motorradfahrer,1
4170529-4,Mopedfahrer,1
4466880-6,Tourismusindustrie,1
4061212-0,Tunnel,1
4069177-9,Bauwirtschaft,1
4345274-7,Variantenkonstruktion,1
4745573-1,Mehrwegprodukt,1
4114588-4,MIG-Schweißen,1
4203620-3,Zugmaschine,1
4228253-6,Regionalflughafen,1
4447056-3,Hinterland,1
4820003-7,Autonomic Computing,1
4187094-3,Unterschallgeschwindigkeit,1
7682825-6,Jungfernfahrt,1
4140480-4,Ratterschwingung,1
4006321-5,Bewegungsgleichung,1
4032518-0,Korrosion,1
4000852-6,Airbus,1
4288273-4,Kraftfahrzeugmechanikerin,1
4598618-6,Lichtfeld,1
4026955-3,Ingenieur,1
4126950-0,Tageslicht,1
4130759-8,Kalman-Filter,1
4409771-2,Fesselsatellit,1
4124085-6,Rufbus,1
4419460-2,Anrufsammeltaxi,1
4514170-8,Anzugsstrom,1
4068900-1,Asynchronmotor,1
7641922-8,Flugauto,1
4199486-3,Amphibienfahrzeug,1
4184545-6,Taxiverkehr,1
4134032-2,Transportmarkt,1
4194462-8,Neue Technologie,1
4180683-9,Segelflugzeug,1
4179371-7,Schallgeber,1
4162226-1,Inverse Methode,1
4356599-2,Gemeinschaftliche Nutzung,1
4271469-2,Seefrachtverkehr,1
4252387-4,Doppelmuldenpotenzial,1
4150932-8,Dynamisches Modell,1
4034870-2,Lebensmittel,1
4584289-9,Untergrundbahnnetz,1
4775241-5,S-Bahnnetz,1
4571071-5,Kletterroboter,1
7756794-8,Nachtzug,1
7756798-5,Liegewagen,1
4280306-8,Streckenstilllegung,1
4332482-4,Siedler,1
4066647-5,Witterung,1
4776875-7,Apollo 15,1
4310416-2,Zertifizierung,1
4194245-0,Elektrostatische Aufladung,1
4515631-1,Skylab,1
4191587-2,Flugregler,1
4206620-7,Umgehungsstraße,1
4139505-0,Zustandsbeobachter,1
4195949-8,Reiseflugzeug,1
4121777-9,Titanic,1
4116386-2,Schiffsuntergang,1
4138252-3,Seemann,1
4129552-3,Grafische Darstellung,1
4005613-2,Bergbahn,1
4131045-7,Fahrbahnmarkierung,1
4179598-2,Schiffszimmerer,1
4061215-6,Tunnelbau,1
4015955-3,Exergie,1
4149718-1,Dielektrische Eigenschaft,1
4175236-3,Polymerfilm,1
1144984653,Dielektrischer Elastomer-Aktor,1
1144984254,Dielektrisches Elastomer,1
4523073-0,VW Beetle,1
4300117-8,Feuchteleitung,1
4027787-2,Isolierung,1
4125789-3,Luftfeuchtigkeit,1
4244834-7,Kondenswasser,1
4131741-5,Verkehrsbetriebslehre,1
4053256-2,Schraubenverbindung,1
4031170-3,Klima,1
4396126-5,Bremsleuchte,1
4162588-2,Isotropie,1
4145597-6,Bioenergieerzeugung,1
4126060-0,Motorschiff,1
4004821-4,Baukonstruktion,1
4447164-6,Katastrophenmanagement,1
4007348-8,Boden,1
4417917-0,Betriebsmittelverwaltung,1
4176943-0,Rangieren,1
4311914-1,Zusammenstoß,1
4335539-0,Hafenkran,1
4148993-7,Deformationsmessung,1
4135029-7,Propeller,1
4014842-7,Entdeckungsreise,1
4076645-7,Reisebericht,1
4171892-6,Nieten,1
4139167-6,Bauzeichnung,1
4385344-4,Ford Fiesta,1
4040406-7,Motorroller,1
4117372-7,Vespa,1
4200163-8,Sortieranlage,1
4456889-7,Frachtflugzeug,1
4066762-5,Wohnmobil,1
4009379-7,Camping,1
4054164-2,Seemannschaft,1
4055768-6,Sozialgeografie,1
4530910-3,Seat Alhambra,1
4406946-7,VW Sharan,1
4141515-2,Aeromechanik,1
7657772-7,Drive-by-wire,1
7652431-0,Opel Corsa D,1
4046886-0,Post,1
4143715-9,Autopilot,1
4058803-8,System mit verteilten Parametern,1
4061650-2,Umwelttechnik,1
4154922-3,Fluten,1
4124285-3,Takelage,1
1046999400,Radialstraße,1
4506199-3,Styling,1
4202634-9,Internationaler Eisenbahnverkehr,1
4269205-2,Kolk,1
4705983-7,Smoothed Particle Hydrodynamics,1
4181271-2,Signallicht,1
4167595-2,Lichtquelle,1
4293049-2,Physikalische Schicht,1
4003309-0,Astronavigation,1
4699331-9,Stadtbahn,1
4210082-3,Subsystem,1
4125124-6,Wasserlack,1
7609935-0,TWIP-Stahl,1
4747487-7,TRIP-Stahl,1
4182907-4,Stapelfehler,1
4258790-6,Versagen,1
4151755-6,Elektrochemische Energiequelle,1
4159396-0,Erosionsschutz,1
4024271-7,Heizung,1
4165437-7,Kraftfahrzeugmechaniker,1
4150457-4,Doppler-Radar,1
4243860-3,Verkehrsbau,1
4198073-6,Strandung,1
4711974-3,Hydrostatische Beanspruchung,1
4255924-8,Bodenorganisation,1
4008186-2,Brennstoff,1
4432264-1,Verteilung,1
4150759-9,Druckminderventil,1
4480116-6,Wasserstoff-Speicher,1
4710597-5,Pulverbeschichten,1
7840352-2,Umweltmobil,1
4188691-4,Vorort,1
4281180-6,Wikingerschiff,1
4242739-3,Zeitbereichsdarstellung,1
4121753-6,Systemidentifikation,1
4200223-0,Optoelektronischer Sensor,1
4012044-2,Diagramm,1
4277174-2,Dieselhydraulische Lokomotive,1
4174799-9,Planetoid,1
4213791-3,Beladung,1
4645849-9,Beladen,1
4247928-9,Adaptives System,1
1076999646,Elektrischer Fensterheber,1
4169254-8,Meeresspiegel,1
4455833-8,Soft Computing,1
4183601-7,Straßenzustand,1
4209033-7,Dau,1
4197757-9,Dschunke,1
4125606-2,Kommunalplanung,1
4270020-6,Schlierenmethode,1
4322577-9,Stoffschluss,1
4335620-5,Muskelkraftmaschine,1
4297666-2,Velomobil,1
7577756-3,Altengerechte Technik,1
7532090-3,Metropolregion,1
4577038-4,Diskrete-Elemente-Methode,1
4007385-3,Bodenmechanik,1
4171350-3,Navigationssatellit,1
4428139-0,Netzwerksimulation,1
4203949-6,Broadcastingverfahren,1
4029823-1,Kartografie,1
4029783-4,Karte,1
4168253-1,Luftfracht,1
4252279-1,Technische Unterlage,1
4181804-0,Sonderparkberechtigung,1
4700381-9,Stadtumbau,1
4613846-8,Parallelisierung,1
4135913-6,Task,1
7598578-0,Mehrkernprozessor,1
4191571-9,Datenfluss,1
4343107-0,Laufzeitsystem,1
4185931-5,Transportmittel,1
4386331-0,Erlang-Verteilung,1
4154088-8,Fernsprechverkehr,1
4260102-2,Axialbelastung,1
4145101-6,Beulung,1
4128844-0,Sammlung,1
4560635-3,Verkehrsanbindung,1
4255783-5,EPDM,1
4270802-3,Schaumkunststoff,1
4059844-5,Thermoplast,1
4187665-9,Vereisung,1
4159233-5,Hausboot,1
4275793-9,Leitplanke,1
4156054-1,Gastanker,1
4143399-3,Auflager,1
4147723-6,Chipkarte,1
4240942-1,Fahrausweis,1
7842968-7,SLAM-Verfahren,1
