id,subject_name,frequency
4341284-1,Fuzzy-Logik,1
4322949-9,Probabilistische Sicherheitsanalyse,1
4135133-2,Straßengestaltung,1
4817917-6,Resilienz,1
4128651-0,Kolonisation,1
4002230-4,Anthropologie,1
1130732932,Elektromechanische Servolenkung,1
4167306-2,Leistungssteigerung,1
4341131-9,Mobile Telekommunikation,1
4208045-9,Radarantenne,1
4142611-3,Antennengruppe,1
4188671-9,Vorhersagetheorie,1
4151331-9,Einkaufszentrum,1
4298695-3,Produktdaten,1
4226049-8,Einbau,1
4193804-5,Anforderungsdefinition,1
4124529-5,Aggregat,1
4120760-9,Montageplanung,1
4002643-7,Arbeitsbelastung,1
4501290-8,Montagearbeit,1
4002771-5,Arbeitsschutz,1
4218188-4,Repetitive Arbeit,1
4167367-0,Lenkverhalten,1
4213742-1,Motorsportrennstrecke,1
4114484-3,Mageres Gemisch,1
4558146-0,Betriebspunkt,1
7643581-7,Langstreckenfahrt,1
1176540750,CO2-Bilanz,1
4114333-4,Kunst,1
4127693-0,Utopische Architektur,1
4013974-8,Einzelhandelsbetrieb,1
4151330-7,Einkaufsverkehr,1
4127747-8,Einzelhandel,1
4136980-4,Sommer,1
4066326-7,Winter,1
4124300-6,Temperaturverteilung,1
4320090-4,Sliding-Mode,1
4163816-5,Kinderfreundlichkeit,1
4137364-9,Umweltwissenschaften,1
4224344-0,Satellitenfernerkundung,1
4132427-4,Kreuzung,1
4190671-8,Zellularer Automat,1
4130692-2,Maschinendynamik,1
1053807805,Virtueller Sensor,1
4121332-4,Geladenes Teilchen,1
4046259-6,Plasmaphysik,1
4122849-2,Ausgleichsgetriebe,1
7671989-3,Kontaktanaloges Head-up Display,1
4243579-1,Allradlenkung,1
4818975-3,Fluglizenz,1
4331587-2,Kreisverkehr,1
4122751-7,Ablaufplanung,1
4196828-1,Diskretes Ereignissystem,1
4034350-9,Landschaftsgestaltung,1
4055916-6,Sozialwissenschaften,1
4451062-7,Transformation,1
4139013-1,Methodenbank,1
4131058-5,Anregung,1
4160163-4,Hochleistungsmotor,1
4116546-9,Sozialraum,1
4195103-7,Privatheit,1
4121783-4,Tourenplanung,1
1214755968,Elektroflugzeug,1
4137114-8,Investitionspolitik,1
4699634-5,Vorsteuerung,1
4743050-3,Flachheitsbasierte Folgeregelung,1
4342527-6,Betriebstemperatur,1
4129617-5,Teilchenmesstechnik,1
4183282-6,Stickstoffmonoxid,1
4147623-2,Chemilumineszenz,1
4125876-9,Brennverlauf,1
4012248-7,Differentialgeometrie,1
4743929-4,Pantograph,1
4020871-0,Gewerblicher Rechtsschutz,1
4156163-6,Gebrauchsmuster,1
4144860-1,Beschaufelung,1
4133270-2,Messfehler,1
4139670-4,Federung,1
4388633-4,Erfahrungswissen,1
4113843-0,Handlungsorientierung,1
4195141-4,Fachwissen,1
4002692-9,Arbeitsgestaltung,1
4040126-1,Montage,1
4438227-3,Stromabnehmer,1
1221163264,Hardy-Kupplung,1
4030664-1,Kinematik,1
4500164-9,DIN-EN-ISO-Norm,1
4059816-0,Thermische Belastung,1
4059432-4,Temperaturregelung,1
4136049-7,Einschienenbahn,1
4031646-4,Kohlenbergbau,1
4141783-5,Akustisches Signal,1
4830853-5,Multimodales System,1
4121121-2,Datenkompression,1
4141040-3,Abgasanlage,1
4045895-7,Fotografie,1
4002855-0,Architekturfotografie,1
4187827-9,Verkehrsrecht,1
4841224-7,Funktionswerkstoff,1
1180403177,Raketentechnik,1
4151200-5,Eigenwert,1
4186957-6,Unsicherheit,1
4362530-7,Matrizenungleichung,1
4130056-7,Magnetischer Sturm,1
1132589657,Weltraumwetter,1
4026894-9,Informatik,1
4398913-5,Folgeregelung,1
1023918633,Aktives Lenksystem,1
4328972-1,Lastganglinie,1
4006194-2,Betriebsmittel,1
4170720-5,Multiple Regression,1
4113491-6,Expertensystem,1
4158720-0,Hafenschifffahrt,1
4461847-5,Abrieb,1
4066752-2,Wohngebiet,1
4154168-6,Festelektrolyt,1
4749761-0,Schwimmdock,1
4079344-8,Wirtschaftskooperation,1
4260288-9,Hubble-Weltraumteleskop,1
4048655-2,Reaktionskinetik,1
4031217-3,Klopfen,1
4518170-6,Multipaktorentladung,1
4310936-6,Optische Zeichenerkennung,1
4011152-0,Datenverarbeitung,1
4113997-5,Immobilienwirtschaft,1
4114551-3,Meeresnutzung,1
4121852-8,Verkehrssektor,1
4005203-5,Beeinflussung,1
112484418X,Framing-Effekt,1
4276749-0,Positionsinformation,1
1253837457,Planetare Gesundheit,1
4046212-2,Planet,1
1172658757,Autostereoskopisches Display,1
4000123-4,Abgas,1
4182988-8,Staustrahltriebwerk,1
4151849-4,Elektromechanisches Bauelement,1
4134933-7,Elektrisches Energiesystem,1
1068893915,Sharing Economy,1
4127097-6,Verteilungsgerechtigkeit,1
4233398-2,Integrierte Planung,1
4206602-5,Gas-Ottomotor,1
1026458587,Nachoxidation,1
1241832277,Wassereinspritzung,1
4176074-8,Prozessoptimierung,1
4136607-4,Prozessanalyse,1
7706777-0,Flugdaten,1
4153834-1,Fehlerbehandlung,1
4161092-1,Hyperschallbereich,1
4141510-3,Aerodynamische Aufheizung,1
4296589-5,Formationsflug,1
1230172793,Batteriemanagementsystem,1
4121722-6,Statistisches Modell,1
4026611-4,Immissionsschutz,1
4209838-5,Ozonbelastung,1
4046482-9,Polarisation,1
4037220-0,Malerei,1
4041251-9,Utopie,1
4021845-4,Grafik,1
4006568-6,Bild,1
4032580-5,Kostenanalyse,1
4153414-1,Externer Effekt,1
4047828-2,Pulsar,1
4017909-6,Forschungseinrichtung,1
4215804-7,Intelligentes Netz,1
4070813-5,Energieerzeugung,1
4188043-2,Verstellpropeller,1
7706581-5,Hypersonische Geschwindigkeit,1
4056243-8,Spieltheorie,1
4120497-9,Integrierte Software,1
4039232-6,Mikroprozessor,1
4205895-8,Kunststoff-Metall-Verbund,1
4175096-2,Polyamide,1
4165100-5,Konstruktionselement,1
4340650-6,Haftvermittler,1
4056863-5,Stahlblech,1
4133452-8,Profilwalzen,1
4439967-4,Armaturenbrett,1
1191716309,Gestenerkennung,1
4493195-5,Tiefenbild,1
4145583-6,Binokulares Sehen,1
7606947-3,Megastadt,1
1247133141,Ottoprozess,1
4160091-5,Hochdruck,1
4406434-2,Außenbeleuchtung,1
4035598-6,Lichtbogen,1
4218838-6,Vakuumschalter,1
4167301-3,Leistungsschalter,1
4448523-2,Altengerechtes Bauen,1
4241493-3,Platzgestaltung,1
4127568-8,Naturfaser,1
4232654-0,Faserverbundbauteil,1
4713256-5,Intelligente Fertigung,1
4112450-9,Adaptive Steuerung,1
4016917-0,Festigkeitslehre,1
4737034-8,Pandemie,1
1206347392,COVID-19,1
4282625-1,Hochleistungslaser,1
4214429-2,Reibungskoeffizient,1
7530593-8,Fernlenkflugzeug,1
4300400-3,Empirische Forschung,1
4008018-3,Brauchwasser,1
4060916-9,Trinkwasser,1
4064821-7,Wasserwirtschaft,1
4366410-6,Finite-Punktmengen-Methode,1
1097663604,Aufwirbelung,1
4130739-2,Wassertropfen,1
4134101-6,Visuelles System,1
4139122-6,Dynamische Modellierung,1
4177755-4,Reluktanzmotor,1
4117663-7,Wirtschaftssystem,1
4177057-2,Raumfahrtmedizin,1
4153422-0,Extraterrestrische Forschung,1
4161794-0,Innerbetrieblicher Transport,1
1151037214,Model-in-the-Loop,1
4158040-0,Granulat,1
4162031-8,Intermodulation,1
4132747-0,Suburbaner Raum,1
4127298-5,Zeitreihe,1
1150808055,X-in-the-Loop,1
4112648-8,Automatisierungssystem,1
4300840-9,Lean Management,1
4057516-0,Stickstoffoxide,1
4167644-0,Liegeplatz,1
1313251569,Plug-in-Elektrofahrzeug,1
4416875-5,Nutzfahrzeugindustrie,1
4160934-7,Hydropumpe,1
4206599-9,Stufenloses Getriebe,1
4354775-8,Elektrohydraulische Regelung,1
4138374-6,Leckage,1
4155414-0,Frequenzsynthese,1
4155397-4,Frequenzanalyse,1
4214693-8,Sozialinnovation,1
7627927-3,Mobiles Internet,1
4824332-2,Caching,1
1172819378,Edge computing,1
4128227-9,Insel,1
4205790-5,Axialventilator,1
4159455-1,Heißes Elektron,1
4202022-0,Bildverstehen,1
4145391-8,Bildanalyse,1
4312216-4,Nahfeld,1
4006888-2,Bionik,1
7636199-8,NOx-Speicherkatalysator,1
4176904-1,Raketentreibstoff,1
4133101-1,Verdichtetes Gas,1
4592693-1,Rapid Prototyping,1
4120906-0,Anwendungssoftware,1
4213132-7,Datenmanagement,1
7738882-3,Power-Management,1
4151960-7,Elektropneumatisches Bauelement,1
4014268-1,Elektrohydraulik,1
4174941-8,Pneumatisches Bauelement,1
4287909-7,Elektrohydraulische Steuerung,1
4116559-7,Speicherprogrammierte Steuerung,1
4292328-1,Elektropneumatische Steuerung,1
4056769-2,Stadtsanierung,1
1283264927,Unsicherheitsquantifizierung,1
4120666-6,Lernendes System,1
4188184-9,Verzweigungsprozess,1
4064689-0,Wasser,1
4064700-6,Wasserbau,1
4229526-9,Reiseverhalten,1
4113760-7,Gleisanlage,1
7657766-1,X-by-wire,1
4144204-0,Bauwesen,1
4354691-2,Reisezeit,1
4037630-8,Marktforschung,1
4236001-8,Forschungskooperation,1
4160204-3,Hochschulforschung,1
4529926-2,Schaltkupplung,1
4142063-9,Alterung,1
4130880-3,Lack,1
4063121-7,Verpackungsindustrie,1
4782915-1,Heißsiegeln,1
4009833-3,Chemikalie,1
4821974-5,LIN-Bus,1
4126040-5,Kontrollsystem,1
4018908-9,Funktechnik,1
7720241-7,Gegenkolbenmotor,1
1082384615,Elektronische Gegenmaßnahme,1
4209679-0,Innerortsstraße,1
4023920-2,Hebezeug,1
4019918-6,Geleitzug,1
4127888-4,Innere Sicherheit,1
4274825-2,Intelligenter Werkstoff,1
4181392-3,Siliciumlegierung,1
4211470-6,Isostatisches Heißpressen,1
4158568-9,Gusslegierung,1
4168536-2,Magnesiumlegierung,1
4277027-0,Hochgeschwindigkeitskommunikation,1
4502202-1,Magnetische Wechselwirkung,1
4540491-4,Induktive Kopplung,1
4739554-0,Innere Gemischbildung,1
4138007-1,Homogenisieren,1
4014265-6,Elektroheizung,1
4059534-1,Terrorismus,1
4040795-0,Museum,1
4197032-9,Bilderzeugung,1
7633500-8,Biegsamkeit,1
4222126-2,Feminismus,1
4460312-5,Vermeidung,1
4061693-9,Unfall,1
1152413945,HCCI-Verbrennung,1
4384600-2,Personalisierung,1
4138980-3,Elektrisches Netz,1
4032590-8,Kostenplanung,1
4047358-2,Herstellkosten,1
4323274-7,Kostenmanagement,1
7635818-5,Intralogistik,1
4171065-4,Nachverbrennung,1
4123055-3,Detektor,1
4530310-1,Punktwolke,1
4146551-9,Bremsen,1
1234001772,Fahrkomfort,1
4045892-1,Fotogrammetrie,1
4475743-8,Weltraumwaffe,1
4038953-4,Meteorologie,1
4186715-4,Ultraleichtfliegen,1
117071482X,Mikroplastik,1
4177464-4,Reibungsbremse,1
4315222-3,Durchfluss,1
1217680330,Informationssicherheit,1
1296385140,Kollaborativer Roboter,1
4032813-2,Krankenpflege,1
4183649-2,Streitwagen,1
4058716-2,Symbol,1
4528912-8,Verkehrswegebau,1
1213471362,Digitaler Zwilling,1
7861550-1,Building Information Modeling,1
4807672-7,HCCI,1
4146581-7,Brennstoffvormischung,1
1313064076,Verkehrswende,1
1148342370,Schwingungsmesstechnik,1
1148342079,Schwingungsmessung,1
1076034748,Vibrationsanalyse,1
4520243-6,Vibrationssensor,1
4132140-6,Phasenumwandlung,1
4000988-9,Akustik,1
1034316648,Mehrbandantenne,1
7748791-6,Antennendiversity,1
4168923-9,Markov-Modell,1
4144510-7,Benzineinspritzung,1
4035235-3,Leistungselektronik,1
4014201-2,Elektrische Leitung,1
4369521-8,Physikalisch-chemische Eigenschaft,1
4132151-0,Gemisch,1
4125095-3,Reaktionsgeschwindigkeit,1
4202617-9,Reinstoff,1
4204496-0,Wohnungswesen,1
7730862-1,Performance Management,1
4064516-2,Wand,1
4660106-5,Schnellfahrstrecke,1
4041279-9,Nation,1
4066446-6,Wirtschaftsgeografie,1
4201191-7,Deregulierung,1
4142613-7,Antennenmesstechnik,1
4839540-7,Ende-zu-Ende-Prinzip,1
4139721-6,Kondensation,1
4131643-5,Netzwerkmodell,1
4130047-6,Kollektives Verhalten,1
4151416-6,Einstellplatz,1
4112677-4,Bauordnungsrecht,1
4160195-6,Hochschulbau,1
4375801-0,GMDSS,1
4023222-0,Handel,1
4331133-7,Klapprad,1
4315899-7,Umland,1
4183572-4,Straßenbahnverkehr,1
4015224-8,Erfolg,1
4221392-7,Fahrrad mit Hilfsmotor,1
4508332-0,Solarfahrrad,1
4188638-0,Vorbereitung,1
4140636-9,Plasmaschneiden,1
4389161-5,ERS,1
4224572-2,Relaisstation,1
4127580-9,Schiffsbergung,1
4279091-8,Elektrothermisches Raumflugtriebwerk,1
4154103-0,Abwasserverwertung,1
4150179-2,Diskrete Optimierung,1
4476115-6,Kryogener Raketentreibstoff,1
4196115-8,Schulschiff,1
4120814-6,Nutzung,1
4197890-0,Hitzeschild,1
4117627-3,Weltmarkt,1
4197700-2,Dieselkraftstoff,1
1147898367,Magere Verbrennung,1
4034620-1,Laserspektroskopie,1
4160993-1,Hydroxylemission,1
4219333-3,Ba 349 Natter,1
4064794-8,Wasserstraße,1
4512846-7,Liliputbahn,1
4125127-1,Fernverkehr,1
4005392-1,Belastung,1
4165438-9,Kraftfahrzeugmuseum,1
4048737-4,Recht,1
4154780-9,Flugzeugabsturz,1
4226136-3,Warnung,1
4193951-7,Kartenauswertung,1
4180642-6,Seekarte,1
4010451-5,Computerkartografie,1
4195861-5,Statussymbol,1
4049716-1,Rezeption,1
4041036-5,Nachfrage,1
4015937-1,Ewer,1
4181785-0,Sonar,1
4273819-2,Sputnik,1
4041423-1,Naturwissenschaftler,1
4023744-8,Haushalt,1
4155366-4,Fremdenverkehrsgebiet,1
4201709-9,Umweltbezogenes Management,1
4167331-1,Leitschaufelverstellung,1
4160122-1,Hochdruckverdichter,1
4140133-5,Gemeindeaufgaben,1
4182937-2,Start,1
4384015-2,Wirbelschleppe,1
4120649-6,Landung,1
4243351-4,Roll-on-roll-off-Schiff,1
4026309-5,Hydrologie,1
4133144-8,Sprechfunk,1
4133123-0,Rheinfunk,1
4034837-4,Lebensdauer,1
4142408-6,Anflugkontrolle,1
4456203-2,Rollfeld,1
4495594-7,Bildsensor,1
4148111-2,CMOS-Schaltung,1
4122858-3,Aussteifung,1
4139080-5,Laserbearbeitung,1
4197865-1,Titanrohr,1
4130775-6,Feasibility-Studie,1
4278246-6,Reparaturwerkstatt,1
4166351-2,Lackiererei,1
4451877-8,Stoffstrommanagement,1
4381678-2,Seitliche Kollision,1
4113587-8,Flugsimulator,1
4155620-3,Mathematische Methode,1
4125229-9,Datenverarbeitungssystem,1
4157570-2,Gleiskettenfahrzeug,1
4285512-3,Schwimmkran,1
4001480-0,Altertum,1
4171041-1,Nachrichtenwesen,1
4339229-5,Cursus publicus,1
4255919-4,Drehzahlmessung,1
4661072-8,Magnetischer Sensor,1
4003846-4,Außenpolitik,1
4197823-7,Bearbeitungsgenauigkeit,1
4065541-6,Werbung,1
4206657-8,Eintauchen,1
4129415-4,Bedienteil,1
4189287-2,Wasserstrahlantrieb,1
4130826-8,Schadensanalyse,1
4150775-7,Druckverteilung,1
4005086-5,Beanspruchung,1
4204973-8,Konzeption,1
4059526-2,Terrestrische Navigation,1
4130202-3,Befindlichkeit,1
4148875-1,Datensammlung,1
4180472-7,Schweißspannung,1
4142581-9,Anrisslebensdauer,1
4188500-4,Voith-Schneider-Propeller,1
4029932-6,Katastrophenschutz,1
4011186-6,Dauermagnet,1
4262432-0,Magnetfeldsensor,1
4008017-1,Brauch,1
4181133-1,Shanty,1
4117263-2,Tuning,1
4114166-0,Kennzahl,1
4206907-5,Prototyp,1
4133314-7,Entgasung,1
4125647-5,Tank,1
4173655-2,Pendler,1
4340792-4,Auskunftsdienst,1
4182170-1,Spektralfotometrie,1
4115554-3,Pflichtenheft,1
4066810-1,Wohnwagen,1
4725160-8,ALWEG-Bahn,1
4164634-4,Kolbenflugmotor,1
4072014-7,Gravitationsfeld,1
4050129-2,Risiko,1
4005104-3,Bebauungsplan,1
4162727-1,Jeep,1
4274180-4,Schotterbett,1
4663347-9,Bahnsteig,1
4020119-3,Generator,1
4398665-1,Lichtmaschine,1
4064698-1,Wasseraufbereitung,1
4001575-0,Aluminiumbauelement,1
4133113-8,Energiebilanz,1
4014306-5,Elektromagnetismus,1
4062266-6,Vakuum,1
4264210-3,Schweben,1
4058801-4,System,1
4179587-8,Schiffsmaschinenanlage,1
4127330-8,Gelenkwelle,1
4019627-6,Gedruckte Schaltung,1
4361388-3,Posttraumatisches Stresssyndrom,1
4139459-8,Allradantrieb,1
4275781-2,Motorenbau,1
4136314-0,Rennrad,1
4198578-3,Mountainbiking,1
4048241-8,Radrennsport,1
4319108-3,Szenarium,1
4177914-9,Rettungsboot,1
4125082-5,Freizeitverhalten,1
4034823-4,Leasing,1
4810860-1,Knicklenkung,1
4293043-1,Transportverpackung,1
4197876-6,Ladungssicherung,1
4167290-2,Leistungsmessung,1
4296704-1,Einsatz,1
4047552-9,Protokoll,1
4049626-0,Rettungswesen,1
4073410-9,Kinderpsychologie,1
4031037-1,Kleinbahn,1
4832165-5,Schiffsingenieur,1
1263528090,Floating Car Data,1
4216844-2,Chromatieren,1
4203674-4,Abfallvermeidung,1
4576163-2,Gravitationswellendetektor,1
4587103-6,Sterninterferometer,1
4124621-4,Bremsverhalten,1
4660659-2,Laufwiderstand,1
4139257-7,Schwerlastkraftwagen,1
4068103-8,Zulieferindustrie,1
4246883-8,Machtstruktur,1
4127117-8,Vertrieb,1
4180231-7,Schulweg,1
4121761-5,Telearbeit,1
4121281-2,Flugfunkdienst,1
4121292-7,Frequenz,1
4129005-7,Kurzwelle,1
4396975-6,Zufahrt,1
4257316-6,Fahrgastsitz,1
4126823-4,Sektoraler Strukturwandel,1
4130884-0,Eisenbahnsignal,1
4529904-3,U-Bahnbau,1
4351615-4,RFQ-Beschleuniger,1
4486654-9,Ionenbeschleuniger,1
4672911-2,Wechselverkehrszeichen,1
4121465-1,Personalentwicklung,1
4173653-9,Pendelschwingung,1
4034610-9,Laser,1
4131042-1,Mikrowellentechnik,1
4549970-6,Klassifikationsgesellschaft,1
4596172-4,Website,1
4150595-5,Drehstromantrieb,1
4744306-6,Leichter,1
4324275-3,Siedlungsabfall,1
4231007-6,Antriebswelle,1
4153019-6,Erzwungene Schwingung,1
4183787-3,Strukturanalyse,1
4189299-9,Wasserverschmutzung,1
4000302-4,Abwasser,1
4170403-4,Molkereitechnologie,1
4352889-2,Online-Messung,1
4169927-0,Milchverarbeitung,1
4824724-8,MEMS,1
4602873-0,Drehratensensor,1
4235815-2,Integrierter Sensor,1
4277965-0,LPCVD-Verfahren,1
4135644-5,Germanium,1
4077445-4,Silicium,1
4500441-9,Junkers,1
4258082-1,Industrielles Kulturgut,1
4632876-2,Bahnpostwagen,1
4049600-4,Restaurierung,1
4297398-3,Gebrauchsspur,1
4014027-1,Bahnbetriebswerk,1
4206945-2,Schaltkreistechnik,1
4021242-7,Gleichstrom,1
4151494-4,Eisenbahnpolitik,1
4814399-6,Allgemeines Funkbetriebszeugnis,1
4180631-1,Seefunkzeugnis,1
4181179-3,Sichtweite,1
4041483-8,Nebel,1
4183586-4,Straßenquerschnitt,1
4288650-8,Dreistreifige Landstraße,1
4052572-7,Schlacke,1
4051413-4,Salz,1
4169030-8,Massengut,1
4243993-0,Reibungsschwingung,1
4213923-5,Gummidichtung,1
4265092-6,Genetischer Algorithmus,1
4160648-6,Hopf-Verzweigung,1
4172756-3,Organisationsform,1
4132647-7,Zustandsraum,1
4136080-1,Videokamera,1
4127859-8,Nichtlineares mathematisches Modell,1
4360533-3,Landmarke,1
4059220-0,Technische Anlage,1
4173362-9,Parkhaus,1
4044684-0,Parkplatz,1
4183925-0,Substitution,1
4211713-6,Fossiler Brennstoff,1
4321280-3,Unternehmenszusammenschluss,1
4185904-2,Transitverkehr,1
4021993-8,Grenzgebiet,1
4130470-6,Kongress,1
4373475-3,Visuelles Datenbanksystem,1
4123037-1,Datenanalyse,1
4268740-8,Numerische Wettervorhersage,1
4062860-7,Verhalten,1
4188718-9,Vorsorge,1
4137961-5,Dienstleistungsverkehr,1
4117196-2,TGV,1
4431979-4,Ressourcenmanagement,1
4405685-0,Zubringerverkehr,1
4210689-8,Parameteridentifikation,1
4418986-2,Unternehmensbezogene Dienstleistung,1
4607042-4,Ingenieurleistung,1
4078861-1,Versuchstiere,1
4060137-7,Tierversuch,1
4032697-4,Modellauto,1
4351872-2,Recyclingprodukt,1
4339501-6,Tandem-Fahrrad,1
4125154-4,Lumineszenzdiode,1
4398736-9,Selektive Wahrnehmung,1
4163171-7,Kampfflugzeug,1
4113727-9,Geschwindigkeitsbegrenzung,1
4155046-8,Forschungsmethode,1
4165458-4,Kraftstoffpreis,1
4130847-5,Synchronisierung,1
4194417-3,Thermomechanische Eigenschaft,1
4139669-8,Hinterachse,1
4258813-3,Dienstleistungsnachfrage,1
4190481-3,Zahlungsbereitschaft,1
4159464-2,Heißriss,1
4123628-2,Leichtmetallguss,1
4340033-4,Magnesiumsulfat,1
4279390-7,Kernherstellung,1
4187336-1,Vakuumtrocknung,1
4016961-3,Feuchtigkeit,1
4191380-2,Zylinderkopf,1
4131286-7,Bindemittel,1
4128692-3,Kauf,1
4140092-6,Irrtum,1
4066466-1,Wirtschaftskrise,1
4010781-4,Curriculum,1
4041316-0,Nationalsozialismus,1
4067777-1,Zigeuner,1
4114463-6,Luftverteidigung,1
4170996-2,Nachbarstaat,1
4066772-8,Wohnungsbau,1
4143389-0,Aufgabensammlung,1
4197972-2,Satellitenastronomie,1
4077683-9,Spitzenlast-Preisbildung,1
4041897-2,Neurophysiologie,1
4124401-1,Versuchsperson,1
4547298-1,Landweg,1
4170605-5,Motorradfahrer,1
4170529-4,Mopedfahrer,1
4145576-9,Binnenmarkt,1
4466880-6,Tourismusindustrie,1
4329573-3,Benchmarking,1
4129062-8,Steuerbelastung,1
4061212-0,Tunnel,1
4212404-9,Politische Steuerung,1
4454409-1,Private Investition,1
4014948-1,Entwicklungshilfe,1
4171013-7,Nachfragelenkung,1
4069177-9,Bauwirtschaft,1
4062971-5,Verkehrsteuer,1
4345274-7,Variantenkonstruktion,1
4745573-1,Mehrwegprodukt,1
4114588-4,MIG-Schweißen,1
4131484-0,Unternehmenskultur,1
4078605-5,Unternehmenskrise,1
4203620-3,Zugmaschine,1
4027556-5,Investition,1
4228253-6,Regionalflughafen,1
4447056-3,Hinterland,1
4820003-7,Autonomic Computing,1
4126083-1,Multikriteria-Entscheidung,1
4033229-9,Kritik,1
4187094-3,Unterschallgeschwindigkeit,1
7682825-6,Jungfernfahrt,1
4140480-4,Ratterschwingung,1
4006321-5,Bewegungsgleichung,1
4032518-0,Korrosion,1
4000852-6,Airbus,1
4288273-4,Kraftfahrzeugmechanikerin,1
4598618-6,Lichtfeld,1
4054230-0,Segeln,1
4026955-3,Ingenieur,1
4126950-0,Tageslicht,1
4078921-4,Visuelle Wahrnehmung,1
4132695-7,Wertorientierung,1
4130759-8,Kalman-Filter,1
4409771-2,Fesselsatellit,1
4003583-9,Augenbewegung,1
4128931-6,Kopf,1
4133195-3,Haltung,1
4124085-6,Rufbus,1
4419460-2,Anrufsammeltaxi,1
4514170-8,Anzugsstrom,1
4068900-1,Asynchronmotor,1
7641922-8,Flugauto,1
4199486-3,Amphibienfahrzeug,1
4112696-8,Behinderung,1
4184545-6,Taxiverkehr,1
4066426-0,Wirtschaftlichkeitsrechnung,1
4134032-2,Transportmarkt,1
4194462-8,Neue Technologie,1
4180683-9,Segelflugzeug,1
4179371-7,Schallgeber,1
4162226-1,Inverse Methode,1
4356599-2,Gemeinschaftliche Nutzung,1
4032592-1,Kostenrechnung,1
4135474-6,Kraftfahrzeugkosten,1
4029339-7,Kalkulation,1
4271469-2,Seefrachtverkehr,1
4121020-7,Bewirtschaftung,1
4139562-1,Torpedo,1
4252387-4,Doppelmuldenpotenzial,1
4150932-8,Dynamisches Modell,1
4195006-9,Gewerbeimmobilien,1
4132178-9,Industrieansiedlung,1
4034870-2,Lebensmittel,1
4584289-9,Untergrundbahnnetz,1
4775241-5,S-Bahnnetz,1
4126658-4,Schlachtschiff,1
4226404-2,Protestbewegung,1
4571071-5,Kletterroboter,1
7756794-8,Nachtzug,1
7756798-5,Liegewagen,1
4280306-8,Streckenstilllegung,1
4332482-4,Siedler,1
4066647-5,Witterung,1
4776875-7,Apollo 15,1
4310416-2,Zertifizierung,1
4194245-0,Elektrostatische Aufladung,1
4515631-1,Skylab,1
4191587-2,Flugregler,1
4206620-7,Umgehungsstraße,1
4139505-0,Zustandsbeobachter,1
4170295-5,Modellflugzeug,1
4195949-8,Reiseflugzeug,1
4428183-3,Regionale Wirtschaftskooperation,1
4121777-9,Titanic,1
4116386-2,Schiffsuntergang,1
4138252-3,Seemann,1
4034402-2,Landwirtschaft,1
4129552-3,Grafische Darstellung,1
4026331-9,Hygiene,1
4005613-2,Bergbahn,1
4138417-9,Risikoverteilung,1
4131045-7,Fahrbahnmarkierung,1
4179598-2,Schiffszimmerer,1
4061215-6,Tunnelbau,1
4015955-3,Exergie,1
4149718-1,Dielektrische Eigenschaft,1
4175236-3,Polymerfilm,1
1144984653,Dielektrischer Elastomer-Aktor,1
1144984254,Dielektrisches Elastomer,1
4523073-0,VW Beetle,1
4140232-7,Geheimhaltung,1
4155270-2,Freiballonsport,1
4300117-8,Feuchteleitung,1
4027787-2,Isolierung,1
4125789-3,Luftfeuchtigkeit,1
4244834-7,Kondenswasser,1
4199421-8,Handlungsregulation,1
4131741-5,Verkehrsbetriebslehre,1
4053256-2,Schraubenverbindung,1
4027503-6,Interview,1
4031170-3,Klima,1
4396126-5,Bremsleuchte,1
4162588-2,Isotropie,1
4145597-6,Bioenergieerzeugung,1
4126060-0,Motorschiff,1
4004821-4,Baukonstruktion,1
4447164-6,Katastrophenmanagement,1
4115606-7,PPS,1
4007348-8,Boden,1
4417917-0,Betriebsmittelverwaltung,1
4188949-6,Wahrnehmbarkeit,1
4176943-0,Rangieren,1
4311914-1,Zusammenstoß,1
4138692-9,Unfallflucht,1
4335539-0,Hafenkran,1
4148993-7,Deformationsmessung,1
4135029-7,Propeller,1
4014842-7,Entdeckungsreise,1
4076645-7,Reisebericht,1
4171892-6,Nieten,1
4127031-9,Trunkenheit,1
4120983-7,Bedarfsplanung,1
4026665-5,Import,1
4139167-6,Bauzeichnung,1
4385344-4,Ford Fiesta,1
4040406-7,Motorroller,1
4117372-7,Vespa,1
4200163-8,Sortieranlage,1
4193802-1,Materialflusssteuerung,1
4456889-7,Frachtflugzeug,1
4177058-4,Raumfahrtpolitik,1
4066762-5,Wohnmobil,1
4009379-7,Camping,1
4054164-2,Seemannschaft,1
4055768-6,Sozialgeografie,1
4530910-3,Seat Alhambra,1
4406946-7,VW Sharan,1
4333007-1,Kanonenboot,1
4187756-1,Verhaltensanpassung,1
4141515-2,Aeromechanik,1
7657772-7,Drive-by-wire,1
7652431-0,Opel Corsa D,1
4137680-8,Segelflugsport,1
4046886-0,Post,1
4143715-9,Autopilot,1
4058803-8,System mit verteilten Parametern,1
4132791-3,Ausschließliche Wirtschaftszone,1
4177077-8,Raumordnungsrecht,1
4061650-2,Umwelttechnik,1
4157937-9,Redundanz,1
4154922-3,Fluten,1
4130931-5,Aktienmarkt,1
4438979-6,OEM,1
4124285-3,Takelage,1
1046999400,Radialstraße,1
4506199-3,Styling,1
4202634-9,Internationaler Eisenbahnverkehr,1
1317321677,Signaletik,1
4144978-2,Beteiligungsfinanzierung,1
